time,series,value
2025-01-01,gdp_level,-0.006790972919434868
2025-04-01,gdp_level,-0.2489142715187742
2025-07-01,gdp_level,-0.5439395561837479
2025-10-01,gdp_level,-0.5176722829274949
2026-01-01,gdp_level,-0.8852867190213387
2026-04-01,gdp_level,-1.0672406726687567
2026-07-01,gdp_level,-1.0860872218692696
2026-10-01,gdp_level,-0.9724419075650692
2027-01-01,gdp_level,-0.8589667642195931
2027-04-01,gdp_level,-0.780892087944296
2027-07-01,gdp_level,-0.732355475835611
2027-10-01,gdp_level,-0.6951920940754142
2028-01-01,gdp_level,-0.6501146252168022
2028-04-01,gdp_level,-0.5960094454879994
2028-07-01,gdp_level,-0.542076093270405
2028-10-01,gdp_level,-0.49644647092947913
2029-01-01,gdp_level,-0.45920697847657843
2029-04-01,gdp_level,-0.43367675823894336
2029-07-01,gdp_level,-0.41400631925273546
2029-10-01,gdp_level,-0.4
2030-01-01,gdp_level,-0.4
2030-04-01,gdp_level,-0.4
2030-07-01,gdp_level,-0.4
2030-10-01,gdp_level,-0.4
2031-01-01,gdp_level,-0.4
2031-04-01,gdp_level,-0.4
2031-07-01,gdp_level,-0.4
2031-10-01,gdp_level,-0.4
2032-01-01,gdp_level,-0.4
2032-04-01,gdp_level,-0.4
2032-07-01,gdp_level,-0.4
2032-10-01,gdp_level,-0.4
2033-01-01,gdp_level,-0.4
2033-04-01,gdp_level,-0.4
2033-07-01,gdp_level,-0.4
2033-10-01,gdp_level,-0.4
2034-01-01,gdp_level,-0.4
2034-04-01,gdp_level,-0.4
2034-07-01,gdp_level,-0.4
2034-10-01,gdp_level,-0.4
2035-01-01,gdp_level,-0.4
2035-04-01,gdp_level,-0.4
2035-07-01,gdp_level,-0.4
2035-10-01,gdp_level,-0.4
