time,series,value
2025-03-15,gdp_level,-0.00713568319861481
2025-06-15,gdp_level,-0.249147927416745
2025-09-15,gdp_level,-0.488340686053842
2025-12-15,gdp_level,-0.48822117311928
2026-03-15,gdp_level,-0.810332363158381
2026-06-15,gdp_level,-0.965491933938216
2026-09-15,gdp_level,-0.968780560496976
2026-12-15,gdp_level,-0.859618524565829
2027-03-15,gdp_level,-0.753559187368933
2027-06-15,gdp_level,-0.680755341904919
2027-09-15,gdp_level,-0.632548936988765
2027-12-15,gdp_level,-0.593880928391998
2028-03-15,gdp_level,-0.547482788198392
2028-06-15,gdp_level,-0.493592003109092
2028-09-15,gdp_level,-0.447590041658038
2028-12-15,gdp_level,-0.404539003281799
2029-03-15,gdp_level,-0.374451204564188
2029-06-15,gdp_level,-0.356011977376071
2029-09-15,gdp_level,-0.343259315549034
2029-12-15,gdp_level,-0.332375727553087
2030-03-15,gdp_level,-0.320271945540791
2030-06-15,gdp_level,-0.31
2030-09-15,gdp_level,-0.31
2030-12-15,gdp_level,-0.31
2031-03-15,gdp_level,-0.31
2031-06-15,gdp_level,-0.31
2031-09-15,gdp_level,-0.31
2031-12-15,gdp_level,-0.31
2032-03-15,gdp_level,-0.31
2032-06-15,gdp_level,-0.31
2032-09-15,gdp_level,-0.31
2032-12-15,gdp_level,-0.31
2033-03-15,gdp_level,-0.31
2033-06-15,gdp_level,-0.31
2033-09-15,gdp_level,-0.31
2033-12-15,gdp_level,-0.31
2034-03-15,gdp_level,-0.31
2034-06-15,gdp_level,-0.31
2034-09-15,gdp_level,-0.31
2034-12-15,gdp_level,-0.31
2035-03-15,gdp_level,-0.31
2035-06-15,gdp_level,-0.31
2035-09-15,gdp_level,-0.31
2035-12-15,gdp_level,-0.31
