vintage_date,scenario,row_label_field,row_label,column,value
2025-09-04,IEEPA Invalidation,Label,All Non-IEEPA 2025 Tariffs to Date,"Effective
Tariff",3.2117869679288185
2025-09-04,IEEPA Invalidation,Label,All Non-IEEPA 2025 Tariffs to Date,Import Share - Pre-Substitution,0.1362
2025-09-04,IEEPA Invalidation,Label,All Non-IEEPA 2025 Tariffs to Date,Import Share - Post-Substitution,0.13221159621834355
2025-09-04,IEEPA Invalidation,Label,All Non-IEEPA 2025 Tariffs to Date,Average Effective Tariff - Pre-Substitution,0.43744538503190505
2025-09-04,IEEPA Invalidation,Label,All Non-IEEPA 2025 Tariffs to Date,Average Effective Tariff - Post-Substitution,0.42463548174314286
2025-09-04,IEEPA Invalidation,Label,Canada,"Effective
Tariff",2.7692090454446734
2025-09-04,IEEPA Invalidation,Label,Canada,Import Share - Pre-Substitution,0.1263
2025-09-04,IEEPA Invalidation,Label,Canada,Import Share - Post-Substitution,0.13473725378311024
2025-09-04,IEEPA Invalidation,Label,Canada,Average Effective Tariff - Pre-Substitution,0.34975110243966223
2025-09-04,IEEPA Invalidation,Label,Canada,Average Effective Tariff - Post-Substitution,0.37311562193456344
2025-09-04,IEEPA Invalidation,Label,Mexico,"Effective
Tariff",3.856111463809794
2025-09-04,IEEPA Invalidation,Label,Mexico,Import Share - Pre-Substitution,0.15481
2025-09-04,IEEPA Invalidation,Label,Mexico,Import Share - Post-Substitution,0.1651020351614311
2025-09-04,IEEPA Invalidation,Label,Mexico,Average Effective Tariff - Pre-Substitution,0.5969646157123942
2025-09-04,IEEPA Invalidation,Label,Mexico,Average Effective Tariff - Post-Substitution,0.6366518504843222
2025-09-04,IEEPA Invalidation,Label,Rest of World,"Effective
Tariff",5.203993570174142
2025-09-04,IEEPA Invalidation,Label,Rest of World,Import Share - Pre-Substitution,0.58269
2025-09-04,IEEPA Invalidation,Label,Rest of World,Import Share - Post-Substitution,0.5679491148371151
2025-09-04,IEEPA Invalidation,Label,Rest of World,Average Effective Tariff - Pre-Substitution,3.032315013404771
2025-09-04,IEEPA Invalidation,Label,Rest of World,Average Effective Tariff - Post-Substitution,2.9556035417984425
2025-09-04,IEEPA Invalidation,Label,Total,Import Share - Pre-Substitution,1
2025-09-04,IEEPA Invalidation,Label,Total,Import Share - Post-Substitution,1
2025-09-04,IEEPA Invalidation,Label,Total,Average Effective Tariff - Pre-Substitution,4.416476116588733
2025-09-04,IEEPA Invalidation,Label,Total,Average Effective Tariff - Post-Substitution,4.3900064959604705
