vintage_date,scenario,row_label_field,row_label,column,value
2025-11-17,IEEPA Invalidation,Name,Metal products,Short-Run,19.326207074424055
2025-11-17,IEEPA Invalidation,Name,Metal products,Long-Run,12.800043238317537
2025-11-17,IEEPA Invalidation,Name,Metals nec,Short-Run,18.15539141979248
2025-11-17,IEEPA Invalidation,Name,Metals nec,Long-Run,14.531813794089908
2025-11-17,IEEPA Invalidation,Name,Motor vehicles and parts,Short-Run,15.78964759514823
2025-11-17,IEEPA Invalidation,Name,Motor vehicles and parts,Long-Run,14.576990417283971
2025-11-17,IEEPA Invalidation,Name,Electrical equipment,Short-Run,13.260158298234552
2025-11-17,IEEPA Invalidation,Name,Electrical equipment,Long-Run,10.947801687360998
2025-11-17,IEEPA Invalidation,Name,"Computer, electronic and optic",Short-Run,9.774915258317998
2025-11-17,IEEPA Invalidation,Name,"Computer, electronic and optic",Long-Run,7.996262305348955
2025-11-17,IEEPA Invalidation,Name,Machinery and equipment nec,Short-Run,5.797396647224144
2025-11-17,IEEPA Invalidation,Name,Machinery and equipment nec,Long-Run,5.993432010412211
2025-11-17,IEEPA Invalidation,Name,Rubber and plastic products,Short-Run,2.592446132813518
2025-11-17,IEEPA Invalidation,Name,Rubber and plastic products,Long-Run,2.0178891693347647
2025-11-17,IEEPA Invalidation,Name,Manufactures nec,Short-Run,2.393144204714408
2025-11-17,IEEPA Invalidation,Name,Manufactures nec,Long-Run,2.4696554012753835
2025-11-17,IEEPA Invalidation,Name,Ferrous metals,Short-Run,1.8381199667452146
2025-11-17,IEEPA Invalidation,Name,Ferrous metals,Long-Run,2.4696554012753835
2025-11-17,IEEPA Invalidation,Name,Transport equipment nec,Short-Run,1.4428960257700372
2025-11-17,IEEPA Invalidation,Name,Transport equipment nec,Long-Run,1.9877714205387234
2025-11-17,IEEPA Invalidation,Name,Wood products,Short-Run,0.6490842981579498
2025-11-17,IEEPA Invalidation,Name,Wood products,Long-Run,0.7378848455030109
2025-11-17,IEEPA Invalidation,Name,Mineral products nec,Short-Run,0.2900006730491898
2025-11-17,IEEPA Invalidation,Name,Mineral products nec,Long-Run,0.16564761837822695
2025-11-17,IEEPA Invalidation,Name,Forestry,Short-Run,0.21580350896784262
2025-11-17,IEEPA Invalidation,Name,Forestry,Long-Run,-0.7981203430950935
2025-11-17,IEEPA Invalidation,Name,Leather products,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Leather products,Long-Run,-0.04517662319406189
2025-11-17,IEEPA Invalidation,Name,Wearing apparel,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Wearing apparel,Long-Run,-0.06023549759208253
2025-11-17,IEEPA Invalidation,Name,Textiles,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Textiles,Long-Run,-0.07529437199010316
2025-11-17,IEEPA Invalidation,Name,Crops nec,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Crops nec,Long-Run,0.07529437199010316
2025-11-17,IEEPA Invalidation,Name,Processed rice,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Processed rice,Long-Run,-0.4818839807366602
2025-11-17,IEEPA Invalidation,Name,Chemical products,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Chemical products,Long-Run,0.10541212078614441
2025-11-17,IEEPA Invalidation,Name,Fishing,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Fishing,Long-Run,-0.9938857102693617
2025-11-17,IEEPA Invalidation,Name,Vegetable oils and fats,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Vegetable oils and fats,Long-Run,-0.9788268358713411
2025-11-17,IEEPA Invalidation,Name,Beverages and tobacco products,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Beverages and tobacco products,Long-Run,0.5421194783287426
2025-11-17,IEEPA Invalidation,Name,Food products nec,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Food products nec,Long-Run,-0.21082424157228882
2025-11-17,IEEPA Invalidation,Name,Paddy rice,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Paddy rice,Long-Run,-0.6174138503188459
2025-11-17,IEEPA Invalidation,Name,"Paper products, publishing",Short-Run,0
2025-11-17,IEEPA Invalidation,Name,"Paper products, publishing",Long-Run,0.030117748796041264
2025-11-17,IEEPA Invalidation,Name,"Vegetables, fruit, nuts",Short-Run,0
2025-11-17,IEEPA Invalidation,Name,"Vegetables, fruit, nuts",Long-Run,-1.1595333286475886
2025-11-17,IEEPA Invalidation,Name,Minerals nec,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Minerals nec,Long-Run,-0.9938857102693617
2025-11-17,IEEPA Invalidation,Name,Animal products nec,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Animal products nec,Long-Run,-0.9637679614733204
2025-11-17,IEEPA Invalidation,Name,Oil,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Oil,Long-Run,-0.286118613562392
2025-11-17,IEEPA Invalidation,Name,Sugar,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Sugar,Long-Run,-0.030117748796041264
2025-11-17,IEEPA Invalidation,Name,Cereal grains nec,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Cereal grains nec,Long-Run,-0.6776493479109283
2025-11-17,IEEPA Invalidation,Name,Dairy products,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Dairy products,Long-Run,0.10541212078614441
2025-11-17,IEEPA Invalidation,Name,Basic pharmaceutical products,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Basic pharmaceutical products,Long-Run,0.18070649277624756
2025-11-17,IEEPA Invalidation,Name,"Petroleum, coal products",Short-Run,0
2025-11-17,IEEPA Invalidation,Name,"Petroleum, coal products",Long-Run,-0.22588311597030944
2025-11-17,IEEPA Invalidation,Name,Meat products nec,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Meat products nec,Long-Run,-0.4517662319406189
2025-11-17,IEEPA Invalidation,Name,Oil seeds,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Oil seeds,Long-Run,-1.8221238021604964
2025-11-17,IEEPA Invalidation,Name,"Wool, silk-worm cocoons",Short-Run,0
2025-11-17,IEEPA Invalidation,Name,"Wool, silk-worm cocoons",Long-Run,-0.9487090870752998
2025-11-17,IEEPA Invalidation,Name,Bovine meat products,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Bovine meat products,Long-Run,-0.43670735754259826
2025-11-17,IEEPA Invalidation,Name,Plant-based fibers,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Plant-based fibers,Long-Run,-0.6174138503188459
2025-11-17,IEEPA Invalidation,Name,Gas,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Gas,Long-Run,0.9487090870752998
2025-11-17,IEEPA Invalidation,Name,"Bovine cattle, sheep and goats",Short-Run,0
2025-11-17,IEEPA Invalidation,Name,"Bovine cattle, sheep and goats",Long-Run,-0.8282380918911348
2025-11-17,IEEPA Invalidation,Name,"Sugar cane, sugar beet",Short-Run,0
2025-11-17,IEEPA Invalidation,Name,"Sugar cane, sugar beet",Long-Run,-1.8221238021604964
2025-11-17,IEEPA Invalidation,Name,Wheat,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Wheat,Long-Run,-0.7680025942990522
2025-11-17,IEEPA Invalidation,Name,Coal,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Coal,Long-Run,-0.3614129855524951
2025-11-17,IEEPA Invalidation,Name,Electricity,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Electricity,Long-Run,-0.015058874398020632
2025-11-17,IEEPA Invalidation,Name,Construction,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Construction,Long-Run,0.5571783527267634
2025-11-17,IEEPA Invalidation,Name,Raw milk,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Raw milk,Long-Run,-0.1957653671742682
2025-11-17,IEEPA Invalidation,Name,Water,Short-Run,0
