time,series,value
2025-01-01,gdp_level,-0.18943731885290305
2025-04-01,gdp_level,-0.47577555487623435
2025-07-01,gdp_level,-0.3925819794154073
2025-10-01,gdp_level,-0.7882023150863837
2026-01-01,gdp_level,-0.9931201518048272
2026-04-01,gdp_level,-1.0264745842840428
2026-07-01,gdp_level,-0.900996443255575
2026-10-01,gdp_level,-0.7694047853197938
2027-01-01,gdp_level,-0.6828644579731757
2027-04-01,gdp_level,-0.6375329725516132
2027-07-01,gdp_level,-0.6077841092163361
2027-10-01,gdp_level,-0.5688048642254473
2028-01-01,gdp_level,-0.5195917688253671
2028-04-01,gdp_level,-0.4659459865943516
2028-07-01,gdp_level,-0.44
2028-10-01,gdp_level,-0.44
2029-01-01,gdp_level,-0.44
2029-04-01,gdp_level,-0.44
2029-07-01,gdp_level,-0.44
2029-10-01,gdp_level,-0.44
2030-01-01,gdp_level,-0.44
2030-04-01,gdp_level,-0.44
2030-07-01,gdp_level,-0.44
2030-10-01,gdp_level,-0.44
2031-01-01,gdp_level,-0.44
2031-04-01,gdp_level,-0.44
2031-07-01,gdp_level,-0.44
2031-10-01,gdp_level,-0.44
2032-01-01,gdp_level,-0.44
2032-04-01,gdp_level,-0.44
2032-07-01,gdp_level,-0.44
2032-10-01,gdp_level,-0.44
2033-01-01,gdp_level,-0.44
2033-04-01,gdp_level,-0.44
2033-07-01,gdp_level,-0.44
2033-10-01,gdp_level,-0.44
2034-01-01,gdp_level,-0.44
2034-04-01,gdp_level,-0.44
2034-07-01,gdp_level,-0.44
2034-10-01,gdp_level,-0.44
2035-01-01,gdp_level,-0.44
2035-04-01,gdp_level,-0.44
2035-07-01,gdp_level,-0.44
2035-10-01,gdp_level,-0.44
