time,series,variant,value
2024-03-02,5-14 Weeks,observed,72.6426
2024-04-02,<5 Weeks,observed,71.8997
2024-04-02,15-26 Weeks,observed,77.2915
2024-04-02,27+ Weeks,observed,74.9365
2024-04-02,5-14 Weeks,observed,74.2884
2024-05-02,<5 Weeks,observed,71.2501
2024-05-02,15-26 Weeks,observed,74.9761
2024-05-02,27+ Weeks,observed,75.5222
2024-05-02,5-14 Weeks,observed,75.3747
2024-06-02,<5 Weeks,observed,70.6452
2024-06-02,15-26 Weeks,observed,72.2362
2024-06-02,27+ Weeks,observed,74.8179
2024-06-02,5-14 Weeks,observed,76.4926
2024-07-02,<5 Weeks,observed,70.9988
2024-07-02,15-26 Weeks,observed,73.5652
2024-07-02,27+ Weeks,observed,76.3411
2024-07-02,5-14 Weeks,observed,74.123
2024-08-02,<5 Weeks,observed,70.6399
2024-08-02,15-26 Weeks,observed,77.1955
2024-08-02,27+ Weeks,observed,77.1164
2024-08-02,5-14 Weeks,observed,72.4282
2024-09-02,<5 Weeks,observed,71.9361
2024-09-02,15-26 Weeks,observed,79.0891
2024-09-02,27+ Weeks,observed,78.5239
2024-09-02,5-14 Weeks,observed,71.3337
2024-10-02,<5 Weeks,observed,72.78
2024-10-02,15-26 Weeks,observed,76.7622
2024-10-02,27+ Weeks,observed,78.4401
2024-10-02,5-14 Weeks,observed,72.6967
2024-11-02,<5 Weeks,observed,73.2875
2024-11-02,15-26 Weeks,observed,75.4489
2024-11-02,27+ Weeks,observed,77.0141
2024-11-02,5-14 Weeks,observed,74.8641
2024-12-02,<5 Weeks,observed,72.7967
2024-12-02,15-26 Weeks,observed,74.3171
2024-12-02,27+ Weeks,observed,76.2838
2024-12-02,5-14 Weeks,observed,76.12
2025-01-02,<5 Weeks,observed,73.3998
2025-01-02,15-26 Weeks,observed,76.5412
2025-01-02,27+ Weeks,observed,77.0859
2025-01-02,5-14 Weeks,observed,77.6865
2025-02-02,<5 Weeks,observed,73.741
2025-02-02,15-26 Weeks,observed,77.7656
2025-02-02,27+ Weeks,observed,77.8502
2025-02-02,5-14 Weeks,observed,75.7538
2025-03-02,<5 Weeks,observed,73.4431
2025-03-02,15-26 Weeks,observed,78.4738
2025-03-02,27+ Weeks,observed,77.0575
2025-03-02,5-14 Weeks,observed,74.4408
2025-04-02,<5 Weeks,observed,71.4248
2025-04-02,15-26 Weeks,observed,76.4744
2025-04-02,27+ Weeks,observed,75.9419
2025-04-02,5-14 Weeks,observed,74.1421
2025-05-02,<5 Weeks,observed,71.8708
2025-05-02,15-26 Weeks,observed,76.1247
2025-05-02,27+ Weeks,observed,76.5059
2025-05-02,5-14 Weeks,observed,74.9461
2025-06-02,<5 Weeks,observed,70.4098
2025-06-02,15-26 Weeks,observed,77.0963
2025-06-02,27+ Weeks,observed,77.4523
2025-06-02,5-14 Weeks,observed,75.1819
2025-07-02,<5 Weeks,observed,70.4009
2025-07-02,15-26 Weeks,observed,77.0449
2025-07-02,27+ Weeks,observed,77.82
2025-07-02,5-14 Weeks,observed,71.751
2025-08-02,<5 Weeks,observed,69.5583
2025-08-02,15-26 Weeks,observed,74.4693
2025-08-02,27+ Weeks,observed,77.0782
2025-08-02,5-14 Weeks,observed,70.4455
2025-09-02,<5 Weeks,observed,72.4129
2025-09-02,15-26 Weeks,observed,73.8812
2025-09-02,27+ Weeks,observed,76.4156
2025-09-02,5-14 Weeks,observed,70.4667
2025-10-02,<5 Weeks,observed,
2025-10-02,15-26 Weeks,observed,
2025-10-02,27+ Weeks,observed,
2025-10-02,5-14 Weeks,observed,
2025-11-02,<5 Weeks,observed,76.6234
2025-11-02,15-26 Weeks,observed,75.834
2025-11-02,27+ Weeks,observed,77.5173
2025-11-02,5-14 Weeks,observed,74.2723
2025-12-02,<5 Weeks,observed,76.2305
2025-12-02,15-26 Weeks,observed,74.4107
2025-12-02,27+ Weeks,observed,78.5388
2025-12-02,5-14 Weeks,observed,75.9282
2026-01-02,<5 Weeks,observed,74.8504
2026-01-02,15-26 Weeks,observed,75.5681
2026-01-02,27+ Weeks,observed,79.0882
2026-01-02,5-14 Weeks,observed,74.1244
2026-02-02,<5 Weeks,observed,73.4385
2026-02-02,15-26 Weeks,observed,74.7204
2026-02-02,27+ Weeks,observed,78.2974
2026-02-02,5-14 Weeks,observed,74.1693
2026-03-02,<5 Weeks,observed,71.4248
2026-03-02,15-26 Weeks,observed,74.0514
2026-03-02,27+ Weeks,observed,76.8528
2026-03-02,5-14 Weeks,observed,71.945
2026-04-02,<5 Weeks,observed,71.9051
2026-04-02,15-26 Weeks,observed,72.6872
2026-04-02,27+ Weeks,observed,74.8177
2026-04-02,5-14 Weeks,observed,73.8168
2026-05-02,<5 Weeks,observed,71.8731
2026-05-02,15-26 Weeks,observed,72.9136
2026-05-02,27+ Weeks,observed,72.8837
2026-05-02,5-14 Weeks,observed,74.7027
2026-06-02,<5 Weeks,observed,71.8156
2026-06-02,15-26 Weeks,observed,73.3523
2026-06-02,27+ Weeks,observed,73.6935
2026-06-02,5-14 Weeks,observed,76.0223
2022-11-02,<5 Weeks,missing-as-zero,2.6037
2022-11-02,15-26 Weeks,missing-as-zero,1.9126
2022-11-02,27+ Weeks,missing-as-zero,2.9906
2022-11-02,5-14 Weeks,missing-as-zero,2.3782
2022-12-02,<5 Weeks,missing-as-zero,2.4924
2022-12-02,15-26 Weeks,missing-as-zero,1.7297
2022-12-02,27+ Weeks,missing-as-zero,3.8844
2022-12-02,5-14 Weeks,missing-as-zero,2.33
2023-01-02,<5 Weeks,missing-as-zero,2.2417
2023-01-02,15-26 Weeks,missing-as-zero,2.3195
2023-01-02,27+ Weeks,missing-as-zero,3.8016
2023-01-02,5-14 Weeks,missing-as-zero,2.2112
2023-02-02,<5 Weeks,missing-as-zero,2.3724
2023-02-02,15-26 Weeks,missing-as-zero,1.9182
2023-02-02,27+ Weeks,missing-as-zero,3.3411
2023-02-02,5-14 Weeks,missing-as-zero,2.7709
2023-03-02,<5 Weeks,missing-as-zero,2.2963
2023-03-02,15-26 Weeks,missing-as-zero,2.352
2023-03-02,27+ Weeks,missing-as-zero,2.2973
2023-03-02,5-14 Weeks,missing-as-zero,2.9258
2023-04-02,<5 Weeks,missing-as-zero,2.2716
2023-04-02,15-26 Weeks,missing-as-zero,1.5875
2023-04-02,27+ Weeks,missing-as-zero,2.5031
2023-04-02,5-14 Weeks,missing-as-zero,3.5499
2023-05-02,<5 Weeks,missing-as-zero,2.0181
2023-05-02,15-26 Weeks,missing-as-zero,2.0694
2023-05-02,27+ Weeks,missing-as-zero,2.5518
2023-05-02,5-14 Weeks,missing-as-zero,3.0131
2023-06-02,<5 Weeks,missing-as-zero,1.731
2023-06-02,15-26 Weeks,missing-as-zero,2.6885
2023-06-02,27+ Weeks,missing-as-zero,2.2448
2023-06-02,5-14 Weeks,missing-as-zero,3.1656
2023-07-02,<5 Weeks,missing-as-zero,2.2463
2023-07-02,15-26 Weeks,missing-as-zero,3.2849
2023-07-02,27+ Weeks,missing-as-zero,1.7592
2023-07-02,5-14 Weeks,missing-as-zero,2.5215
2023-08-02,<5 Weeks,missing-as-zero,2.4654
2023-08-02,15-26 Weeks,missing-as-zero,4.7513
2023-08-02,27+ Weeks,missing-as-zero,1.4975
2023-08-02,5-14 Weeks,missing-as-zero,2.6975
2023-09-02,<5 Weeks,missing-as-zero,2.6918
2023-09-02,15-26 Weeks,missing-as-zero,4.8821
2023-09-02,27+ Weeks,missing-as-zero,2.0277
2023-09-02,5-14 Weeks,missing-as-zero,2.7418
2023-10-02,<5 Weeks,missing-as-zero,2.4824
2023-10-02,15-26 Weeks,missing-as-zero,4.9935
2023-10-02,27+ Weeks,missing-as-zero,2.5969
2023-10-02,5-14 Weeks,missing-as-zero,2.7953
2023-11-02,<5 Weeks,missing-as-zero,2.8647
2023-11-02,15-26 Weeks,missing-as-zero,3.9077
2023-11-02,27+ Weeks,missing-as-zero,3.262
2023-11-02,5-14 Weeks,missing-as-zero,3.083
2023-12-02,<5 Weeks,missing-as-zero,2.6367
2023-12-02,15-26 Weeks,missing-as-zero,2.7458
2023-12-02,27+ Weeks,missing-as-zero,3.1409
2023-12-02,5-14 Weeks,missing-as-zero,3.2987
2024-01-02,<5 Weeks,missing-as-zero,2.7645
2024-01-02,15-26 Weeks,missing-as-zero,2.5537
2024-01-02,27+ Weeks,missing-as-zero,3.302
2024-01-02,5-14 Weeks,missing-as-zero,3.0119
2024-02-02,<5 Weeks,missing-as-zero,2.0978
2024-02-02,15-26 Weeks,missing-as-zero,2.7523
2024-02-02,27+ Weeks,missing-as-zero,2.9306
2024-02-02,5-14 Weeks,missing-as-zero,2.5485
2024-03-02,<5 Weeks,missing-as-zero,2.354
2024-03-02,15-26 Weeks,missing-as-zero,3.1143
2024-03-02,27+ Weeks,missing-as-zero,2.9872
2024-03-02,5-14 Weeks,missing-as-zero,2.2039
2024-04-02,<5 Weeks,missing-as-zero,1.9176
2024-04-02,15-26 Weeks,missing-as-zero,3.5296
2024-04-02,27+ Weeks,missing-as-zero,2.4146
2024-04-02,5-14 Weeks,missing-as-zero,2.4562
2024-05-02,<5 Weeks,missing-as-zero,2.3152
2024-05-02,15-26 Weeks,missing-as-zero,3.4716
2024-05-02,27+ Weeks,missing-as-zero,1.9505
2024-05-02,5-14 Weeks,missing-as-zero,2.5387
2024-06-02,<5 Weeks,missing-as-zero,1.8239
2024-06-02,15-26 Weeks,missing-as-zero,3.4742
2024-06-02,27+ Weeks,missing-as-zero,1.5009
2024-06-02,5-14 Weeks,missing-as-zero,2.5424
2024-07-02,<5 Weeks,missing-as-zero,1.9449
2024-07-02,15-26 Weeks,missing-as-zero,3.5879
2024-07-02,27+ Weeks,missing-as-zero,1.5085
2024-07-02,5-14 Weeks,missing-as-zero,2.0461
2024-08-02,<5 Weeks,missing-as-zero,2.0807
2024-08-02,15-26 Weeks,missing-as-zero,3.3474
2024-08-02,27+ Weeks,missing-as-zero,1.6175
2024-08-02,5-14 Weeks,missing-as-zero,1.9708
2024-09-02,<5 Weeks,missing-as-zero,2.3784
2024-09-02,15-26 Weeks,missing-as-zero,3.2826
2024-09-02,27+ Weeks,missing-as-zero,1.9601
2024-09-02,5-14 Weeks,missing-as-zero,2.7099
2024-10-02,<5 Weeks,missing-as-zero,2.3963
2024-10-02,15-26 Weeks,missing-as-zero,3.2642
2024-10-02,27+ Weeks,missing-as-zero,2.3273
2024-10-02,5-14 Weeks,missing-as-zero,3.1923
2024-11-02,<5 Weeks,missing-as-zero,2.2024
2024-11-02,15-26 Weeks,missing-as-zero,4.2029
2024-11-02,27+ Weeks,missing-as-zero,2.7388
2024-11-02,5-14 Weeks,missing-as-zero,3.1867
2024-12-02,<5 Weeks,missing-as-zero,1.932
2024-12-02,15-26 Weeks,missing-as-zero,4.336
2024-12-02,27+ Weeks,missing-as-zero,3.0772
2024-12-02,5-14 Weeks,missing-as-zero,2.8276
2025-01-02,<5 Weeks,missing-as-zero,2.2104
2025-01-02,15-26 Weeks,missing-as-zero,3.4181
2025-01-02,27+ Weeks,missing-as-zero,2.93
2025-01-02,5-14 Weeks,missing-as-zero,2.4665
2025-02-02,<5 Weeks,missing-as-zero,2.3713
2025-02-02,15-26 Weeks,missing-as-zero,2.8836
2025-02-02,27+ Weeks,missing-as-zero,3.677
2025-02-02,5-14 Weeks,missing-as-zero,2.5474
2025-03-02,<5 Weeks,missing-as-zero,2.0679
2025-03-02,15-26 Weeks,missing-as-zero,2.5781
2025-03-02,27+ Weeks,missing-as-zero,4.2707
2025-03-02,5-14 Weeks,missing-as-zero,2.3018
2025-04-02,<5 Weeks,missing-as-zero,1.8327
2025-04-02,15-26 Weeks,missing-as-zero,3.388
2025-04-02,27+ Weeks,missing-as-zero,4.597
2025-04-02,5-14 Weeks,missing-as-zero,2.457
2025-05-02,<5 Weeks,missing-as-zero,1.4912
2025-05-02,15-26 Weeks,missing-as-zero,2.9619
2025-05-02,27+ Weeks,missing-as-zero,3.6798
2025-05-02,5-14 Weeks,missing-as-zero,2.5322
2025-06-02,<5 Weeks,missing-as-zero,1.8955
2025-06-02,15-26 Weeks,missing-as-zero,3.9529
2025-06-02,27+ Weeks,missing-as-zero,2.6258
2025-06-02,5-14 Weeks,missing-as-zero,2.0949
2025-07-02,<5 Weeks,missing-as-zero,2.0333
2025-07-02,15-26 Weeks,missing-as-zero,3.9144
2025-07-02,27+ Weeks,missing-as-zero,3.1067
2025-07-02,5-14 Weeks,missing-as-zero,2.3141
2025-08-02,<5 Weeks,missing-as-zero,1.9621
2025-08-02,15-26 Weeks,missing-as-zero,4.3668
2025-08-02,27+ Weeks,missing-as-zero,3.9301
2025-08-02,5-14 Weeks,missing-as-zero,2.275
2025-09-02,<5 Weeks,missing-as-zero,2.3901
2025-09-02,15-26 Weeks,missing-as-zero,4.1877
2025-09-02,27+ Weeks,missing-as-zero,4.1843
2025-09-02,5-14 Weeks,missing-as-zero,2.8454
2025-10-02,<5 Weeks,missing-as-zero,
2025-10-02,15-26 Weeks,missing-as-zero,
2025-10-02,27+ Weeks,missing-as-zero,
2025-10-02,5-14 Weeks,missing-as-zero,
2025-11-02,<5 Weeks,missing-as-zero,3.1771
2025-11-02,15-26 Weeks,missing-as-zero,3.3958
2025-11-02,27+ Weeks,missing-as-zero,2.4855
2025-11-02,5-14 Weeks,missing-as-zero,3.8834
2025-12-02,<5 Weeks,missing-as-zero,3.9306
2025-12-02,15-26 Weeks,missing-as-zero,3.11
2025-12-02,27+ Weeks,missing-as-zero,2.2681
2025-12-02,5-14 Weeks,missing-as-zero,4.6938
2026-01-02,<5 Weeks,missing-as-zero,3.6354
2026-01-02,15-26 Weeks,missing-as-zero,3.4833
2026-01-02,27+ Weeks,missing-as-zero,2.2162
2026-01-02,5-14 Weeks,missing-as-zero,4.9446
2026-02-02,<5 Weeks,missing-as-zero,3.9175
2026-02-02,15-26 Weeks,missing-as-zero,4.0785
2026-02-02,27+ Weeks,missing-as-zero,2.3053
2026-02-02,5-14 Weeks,missing-as-zero,4.2962
2026-03-02,<5 Weeks,missing-as-zero,3.3177
2026-03-02,15-26 Weeks,missing-as-zero,3.693
2026-03-02,27+ Weeks,missing-as-zero,2.7704
2026-03-02,5-14 Weeks,missing-as-zero,4.0271
2026-04-02,<5 Weeks,missing-as-zero,2.7456
2026-04-02,15-26 Weeks,missing-as-zero,2.987
2026-04-02,27+ Weeks,missing-as-zero,3.0134
2026-04-02,5-14 Weeks,missing-as-zero,3.3075
2026-05-02,<5 Weeks,missing-as-zero,2.3296
2026-05-02,15-26 Weeks,missing-as-zero,2.6349
2026-05-02,27+ Weeks,missing-as-zero,3.0207
2026-05-02,5-14 Weeks,missing-as-zero,3.2883
2026-06-02,<5 Weeks,missing-as-zero,2.3872
2026-06-02,15-26 Weeks,missing-as-zero,2.4527
2026-06-02,27+ Weeks,missing-as-zero,2.5804
2026-06-02,5-14 Weeks,missing-as-zero,2.9146
