time,series,value
2025-01-01,gdp_level,-0.006790972919434868
2025-04-01,gdp_level,-0.2489142715187742
2025-07-01,gdp_level,-0.5555824467043946
2025-10-01,gdp_level,-0.523097806062145
2026-01-01,gdp_level,-0.8994524067732712
2026-04-01,gdp_level,-1.0861583289135779
2026-07-01,gdp_level,-1.1069883820291837
2026-10-01,gdp_level,-0.9910324289539973
2027-01-01,gdp_level,-0.8750441406082943
2027-04-01,gdp_level,-0.795006977031909
2027-07-01,gdp_level,-0.7454513023996356
2027-10-01,gdp_level,-0.7078895852523859
2028-01-01,gdp_level,-0.6627192772907353
2028-04-01,gdp_level,-0.6074923825143741
2028-07-01,gdp_level,-0.5523739047482268
2028-10-01,gdp_level,-0.5057069657634528
2029-01-01,gdp_level,-0.46792119458409775
2029-04-01,gdp_level,-0.4416478018634207
2029-07-01,gdp_level,-0.42135830107781214
2029-10-01,gdp_level,-0.41
2030-01-01,gdp_level,-0.41
2030-04-01,gdp_level,-0.41
2030-07-01,gdp_level,-0.41
2030-10-01,gdp_level,-0.41
2031-01-01,gdp_level,-0.41
2031-04-01,gdp_level,-0.41
2031-07-01,gdp_level,-0.41
2031-10-01,gdp_level,-0.41
2032-01-01,gdp_level,-0.41
2032-04-01,gdp_level,-0.41
2032-07-01,gdp_level,-0.41
2032-10-01,gdp_level,-0.41
2033-01-01,gdp_level,-0.41
2033-04-01,gdp_level,-0.41
2033-07-01,gdp_level,-0.41
2033-10-01,gdp_level,-0.41
2034-01-01,gdp_level,-0.41
2034-04-01,gdp_level,-0.41
2034-07-01,gdp_level,-0.41
2034-10-01,gdp_level,-0.41
2035-01-01,gdp_level,-0.41
2035-04-01,gdp_level,-0.41
2035-07-01,gdp_level,-0.41
2035-10-01,gdp_level,-0.41
