time,series,value
2025-03-15,gdp_level,-0.00713659189822969
2025-06-15,gdp_level,-0.185611778594405
2025-09-15,gdp_level,-0.364858908322394
2025-12-15,gdp_level,-0.374173406969672
2026-03-15,gdp_level,-0.484219509905177
2026-06-15,gdp_level,-0.606260254953917
2026-09-15,gdp_level,-0.574724687759031
2026-12-15,gdp_level,-0.431891884369902
2027-03-15,gdp_level,-0.437783603255704
2027-06-15,gdp_level,-0.337139453044134
2027-09-15,gdp_level,-0.409141667658993
2027-12-15,gdp_level,-0.453043944070356
2028-03-15,gdp_level,-0.459418679059467
2028-06-15,gdp_level,-0.418357058286551
2028-09-15,gdp_level,-0.372524720405243
2028-12-15,gdp_level,-0.339241917502791
2029-03-15,gdp_level,-0.321120188986206
2029-06-15,gdp_level,-0.31331445048242
2029-09-15,gdp_level,-0.305524913626278
2029-12-15,gdp_level,-0.294997910278345
2030-03-15,gdp_level,-0.28064026353485
2030-06-15,gdp_level,-0.265501988071565
2030-09-15,gdp_level,-0.248885361659257
2030-12-15,gdp_level,-0.235702917198271
2031-03-15,gdp_level,-0.223271483702019
2031-06-15,gdp_level,-0.21
2031-09-15,gdp_level,-0.21
2031-12-15,gdp_level,-0.21
2032-03-15,gdp_level,-0.21
2032-06-15,gdp_level,-0.21
2032-09-15,gdp_level,-0.21
2032-12-15,gdp_level,-0.21
2033-03-15,gdp_level,-0.21
2033-06-15,gdp_level,-0.21
2033-09-15,gdp_level,-0.21
2033-12-15,gdp_level,-0.21
2034-03-15,gdp_level,-0.21
2034-06-15,gdp_level,-0.21
2034-09-15,gdp_level,-0.21
2034-12-15,gdp_level,-0.21
2035-03-15,gdp_level,-0.21
2035-06-15,gdp_level,-0.21
2035-09-15,gdp_level,-0.21
2035-12-15,gdp_level,-0.21
