time,series,value
2025-01-01,gdp_level,-2.802327202511279e-05
2025-04-01,gdp_level,-0.7014096061775166
2025-07-01,gdp_level,-0.29590341472651716
2025-10-01,gdp_level,-0.8584669848166415
2026-01-01,gdp_level,-1.1641353025809265
2026-04-01,gdp_level,-1.2808586278618583
2026-07-01,gdp_level,-1.1359935168202995
2026-10-01,gdp_level,-0.9582181655667155
2027-01-01,gdp_level,-0.8360777047930257
2027-04-01,gdp_level,-0.7729137165185751
2027-07-01,gdp_level,-0.7436354193446459
2027-10-01,gdp_level,-0.7057792729039059
2028-01-01,gdp_level,-0.6521888084694782
2028-04-01,gdp_level,-0.588427706129313
2028-07-01,gdp_level,-0.57
2028-10-01,gdp_level,-0.57
2029-01-01,gdp_level,-0.57
2029-04-01,gdp_level,-0.57
2029-07-01,gdp_level,-0.57
2029-10-01,gdp_level,-0.57
2030-01-01,gdp_level,-0.57
2030-04-01,gdp_level,-0.57
2030-07-01,gdp_level,-0.57
2030-10-01,gdp_level,-0.57
2031-01-01,gdp_level,-0.57
2031-04-01,gdp_level,-0.57
2031-07-01,gdp_level,-0.57
2031-10-01,gdp_level,-0.57
2032-01-01,gdp_level,-0.57
2032-04-01,gdp_level,-0.57
2032-07-01,gdp_level,-0.57
2032-10-01,gdp_level,-0.57
2033-01-01,gdp_level,-0.57
2033-04-01,gdp_level,-0.57
2033-07-01,gdp_level,-0.57
2033-10-01,gdp_level,-0.57
2034-01-01,gdp_level,-0.57
2034-04-01,gdp_level,-0.57
2034-07-01,gdp_level,-0.57
2034-10-01,gdp_level,-0.57
2035-01-01,gdp_level,-0.57
2035-04-01,gdp_level,-0.57
2035-07-01,gdp_level,-0.57
2035-10-01,gdp_level,-0.57
