time,series,value
2025-01-01,gdp_level,-2.802327202511279e-05
2025-04-01,gdp_level,-0.4443323820425449
2025-07-01,gdp_level,-0.18173274901694958
2025-10-01,gdp_level,-0.5278877415969774
2026-01-01,gdp_level,-0.7229268493053165
2026-04-01,gdp_level,-0.7993987983453632
2026-07-01,gdp_level,-0.7143048795295481
2026-10-01,gdp_level,-0.6095915312746114
2027-01-01,gdp_level,-0.5387905951498295
2027-04-01,gdp_level,-0.5020983206696195
2027-07-01,gdp_level,-0.48507335183566314
2027-10-01,gdp_level,-0.46157962667060515
2028-01-01,gdp_level,-0.4285227143896675
2028-04-01,gdp_level,-0.38935188396955756
2028-07-01,gdp_level,-0.35424647214288285
2028-10-01,gdp_level,-0.3265220746936248
2029-01-01,gdp_level,-0.32
2029-04-01,gdp_level,-0.32
2029-07-01,gdp_level,-0.32
2029-10-01,gdp_level,-0.32
2030-01-01,gdp_level,-0.32
2030-04-01,gdp_level,-0.32
2030-07-01,gdp_level,-0.32
2030-10-01,gdp_level,-0.32
2031-01-01,gdp_level,-0.32
2031-04-01,gdp_level,-0.32
2031-07-01,gdp_level,-0.32
2031-10-01,gdp_level,-0.32
2032-01-01,gdp_level,-0.32
2032-04-01,gdp_level,-0.32
2032-07-01,gdp_level,-0.32
2032-10-01,gdp_level,-0.32
2033-01-01,gdp_level,-0.32
2033-04-01,gdp_level,-0.32
2033-07-01,gdp_level,-0.32
2033-10-01,gdp_level,-0.32
2034-01-01,gdp_level,-0.32
2034-04-01,gdp_level,-0.32
2034-07-01,gdp_level,-0.32
2034-10-01,gdp_level,-0.32
2035-01-01,gdp_level,-0.32
2035-04-01,gdp_level,-0.32
2035-07-01,gdp_level,-0.32
2035-10-01,gdp_level,-0.32
