time,series,value
2025-01-01,gdp_level,-2.802327202511279e-05
2025-04-01,gdp_level,-0.46898858971698987
2025-07-01,gdp_level,-0.18859076322664814
2025-10-01,gdp_level,-0.5535231081228442
2026-01-01,gdp_level,-0.7547790171048119
2026-04-01,gdp_level,-0.8294004481621986
2026-07-01,gdp_level,-0.7331504860793037
2026-10-01,gdp_level,-0.6163500736508953
2027-01-01,gdp_level,-0.5361741870955505
2027-04-01,gdp_level,-0.49357188544101316
2027-07-01,gdp_level,-0.471923853851286
2027-10-01,gdp_level,-0.44402930751925584
2028-01-01,gdp_level,-0.40616762822197616
2028-04-01,gdp_level,-0.3620876314911037
2028-07-01,gdp_level,-0.34
2028-10-01,gdp_level,-0.34
2029-01-01,gdp_level,-0.34
2029-04-01,gdp_level,-0.34
2029-07-01,gdp_level,-0.34
2029-10-01,gdp_level,-0.34
2030-01-01,gdp_level,-0.34
2030-04-01,gdp_level,-0.34
2030-07-01,gdp_level,-0.34
2030-10-01,gdp_level,-0.34
2031-01-01,gdp_level,-0.34
2031-04-01,gdp_level,-0.34
2031-07-01,gdp_level,-0.34
2031-10-01,gdp_level,-0.34
2032-01-01,gdp_level,-0.34
2032-04-01,gdp_level,-0.34
2032-07-01,gdp_level,-0.34
2032-10-01,gdp_level,-0.34
2033-01-01,gdp_level,-0.34
2033-04-01,gdp_level,-0.34
2033-07-01,gdp_level,-0.34
2033-10-01,gdp_level,-0.34
2034-01-01,gdp_level,-0.34
2034-04-01,gdp_level,-0.34
2034-07-01,gdp_level,-0.34
2034-10-01,gdp_level,-0.34
2035-01-01,gdp_level,-0.34
2035-04-01,gdp_level,-0.34
2035-07-01,gdp_level,-0.34
2035-10-01,gdp_level,-0.34
