time,series,value
2025-01-01,gdp_level,-2.802327202511279e-05
2025-04-01,gdp_level,-0.5395544329481305
2025-07-01,gdp_level,-0.21859573227904772
2025-10-01,gdp_level,-0.6426159090708095
2026-01-01,gdp_level,-0.8730831394758165
2026-04-01,gdp_level,-0.9575785253924329
2026-07-01,gdp_level,-0.8432863208819197
2026-10-01,gdp_level,-0.7056606778673036
2027-01-01,gdp_level,-0.6106786619653137
2027-04-01,gdp_level,-0.5602739456487815
2027-07-01,gdp_level,-0.5349967179926418
2027-10-01,gdp_level,-0.502806403773981
2028-01-01,gdp_level,-0.4591124853510764
2028-04-01,gdp_level,-0.40818707813886634
2028-07-01,gdp_level,-0.3664333872621217
2028-10-01,gdp_level,-0.36
2029-01-01,gdp_level,-0.36
2029-04-01,gdp_level,-0.36
2029-07-01,gdp_level,-0.36
2029-10-01,gdp_level,-0.36
2030-01-01,gdp_level,-0.36
2030-04-01,gdp_level,-0.36
2030-07-01,gdp_level,-0.36
2030-10-01,gdp_level,-0.36
2031-01-01,gdp_level,-0.36
2031-04-01,gdp_level,-0.36
2031-07-01,gdp_level,-0.36
2031-10-01,gdp_level,-0.36
2032-01-01,gdp_level,-0.36
2032-04-01,gdp_level,-0.36
2032-07-01,gdp_level,-0.36
2032-10-01,gdp_level,-0.36
2033-01-01,gdp_level,-0.36
2033-04-01,gdp_level,-0.36
2033-07-01,gdp_level,-0.36
2033-10-01,gdp_level,-0.36
2034-01-01,gdp_level,-0.36
2034-04-01,gdp_level,-0.36
2034-07-01,gdp_level,-0.36
2034-10-01,gdp_level,-0.36
2035-01-01,gdp_level,-0.36
2035-04-01,gdp_level,-0.36
2035-07-01,gdp_level,-0.36
2035-10-01,gdp_level,-0.36
