time,series,variant,value
2024-03-02,5-14 Weeks,observed,26.4169
2024-04-02,<5 Weeks,observed,27.1353
2024-04-02,15-26 Weeks,observed,26.2238
2024-04-02,27+ Weeks,observed,27.5555
2024-04-02,5-14 Weeks,observed,26.0745
2024-05-02,<5 Weeks,observed,27.7103
2024-05-02,15-26 Weeks,observed,26.3392
2024-05-02,27+ Weeks,observed,27.9074
2024-05-02,5-14 Weeks,observed,26.6
2024-06-02,<5 Weeks,observed,29.3107
2024-06-02,15-26 Weeks,observed,28.0514
2024-06-02,27+ Weeks,observed,28.5112
2024-06-02,5-14 Weeks,observed,27.5451
2024-07-02,<5 Weeks,observed,30.4262
2024-07-02,15-26 Weeks,observed,28.6057
2024-07-02,27+ Weeks,observed,28.675
2024-07-02,5-14 Weeks,observed,29.8047
2024-08-02,<5 Weeks,observed,30.9237
2024-08-02,15-26 Weeks,observed,28.5648
2024-08-02,27+ Weeks,observed,29.1374
2024-08-02,5-14 Weeks,observed,31.6288
2024-09-02,<5 Weeks,observed,29.7631
2024-09-02,15-26 Weeks,observed,27.9696
2024-09-02,27+ Weeks,observed,28.7073
2024-09-02,5-14 Weeks,observed,31.4603
2024-10-02,<5 Weeks,observed,29.2325
2024-10-02,15-26 Weeks,observed,28.2872
2024-10-02,27+ Weeks,observed,28.409
2024-10-02,5-14 Weeks,observed,29.9206
2024-11-02,<5 Weeks,observed,28.0428
2024-11-02,15-26 Weeks,observed,28.3599
2024-11-02,27+ Weeks,observed,27.6728
2024-11-02,5-14 Weeks,observed,28.1407
2024-12-02,<5 Weeks,observed,27.7984
2024-12-02,15-26 Weeks,observed,28.078
2024-12-02,27+ Weeks,observed,27.2709
2024-12-02,5-14 Weeks,observed,27.2946
2025-01-02,<5 Weeks,observed,26.9669
2025-01-02,15-26 Weeks,observed,27.8307
2025-01-02,27+ Weeks,observed,26.6676
2025-01-02,5-14 Weeks,observed,26.6802
2025-02-02,<5 Weeks,observed,27.3922
2025-02-02,15-26 Weeks,observed,27.3337
2025-02-02,27+ Weeks,observed,26.7074
2025-02-02,5-14 Weeks,observed,26.6281
2025-03-02,<5 Weeks,observed,27.2721
2025-03-02,15-26 Weeks,observed,27.1031
2025-03-02,27+ Weeks,observed,27.1079
2025-03-02,5-14 Weeks,observed,26.8485
2025-04-02,<5 Weeks,observed,27.4121
2025-04-02,15-26 Weeks,observed,26.5461
2025-04-02,27+ Weeks,observed,27.493
2025-04-02,5-14 Weeks,observed,26.6528
2025-05-02,<5 Weeks,observed,27.4349
2025-05-02,15-26 Weeks,observed,26.3058
2025-05-02,27+ Weeks,observed,27.6583
2025-05-02,5-14 Weeks,observed,27.0208
2025-06-02,<5 Weeks,observed,29.2315
2025-06-02,15-26 Weeks,observed,26.521
2025-06-02,27+ Weeks,observed,27.3778
2025-06-02,5-14 Weeks,observed,27.5143
2025-07-02,<5 Weeks,observed,31.4794
2025-07-02,15-26 Weeks,observed,27.2157
2025-07-02,27+ Weeks,observed,27.8627
2025-07-02,5-14 Weeks,observed,29.3192
2025-08-02,<5 Weeks,observed,32.2125
2025-08-02,15-26 Weeks,observed,27.6851
2025-08-02,27+ Weeks,observed,28.0304
2025-08-02,5-14 Weeks,observed,30.7268
2025-09-02,<5 Weeks,observed,30.3575
2025-09-02,15-26 Weeks,observed,27.9958
2025-09-02,27+ Weeks,observed,28.4622
2025-09-02,5-14 Weeks,observed,30.877
2025-10-02,<5 Weeks,observed,
2025-10-02,15-26 Weeks,observed,
2025-10-02,27+ Weeks,observed,
2025-10-02,5-14 Weeks,observed,
2025-11-02,<5 Weeks,observed,27.0939
2025-11-02,15-26 Weeks,observed,28.508
2025-11-02,27+ Weeks,observed,27.8719
2025-11-02,5-14 Weeks,observed,28.2085
2025-12-02,<5 Weeks,observed,26.4146
2025-12-02,15-26 Weeks,observed,28.1667
2025-12-02,27+ Weeks,observed,27.0284
2025-12-02,5-14 Weeks,observed,27.829
2026-01-02,<5 Weeks,observed,26.4776
2026-01-02,15-26 Weeks,observed,28.3992
2026-01-02,27+ Weeks,observed,27.0768
2026-01-02,5-14 Weeks,observed,27.5359
2026-02-02,<5 Weeks,observed,26.542
2026-02-02,15-26 Weeks,observed,28.7475
2026-02-02,27+ Weeks,observed,27.5564
2026-02-02,5-14 Weeks,observed,26.8706
2026-03-02,<5 Weeks,observed,26.9249
2026-03-02,15-26 Weeks,observed,28.3603
2026-03-02,27+ Weeks,observed,28.1017
2026-03-02,5-14 Weeks,observed,26.4245
2026-04-02,<5 Weeks,observed,27.2672
2026-04-02,15-26 Weeks,observed,28.0308
2026-04-02,27+ Weeks,observed,28.1831
2026-04-02,5-14 Weeks,observed,26.1498
2026-05-02,<5 Weeks,observed,27.8356
2026-05-02,15-26 Weeks,observed,28.1246
2026-05-02,27+ Weeks,observed,28.3596
2026-05-02,5-14 Weeks,observed,27.0173
2026-06-02,<5 Weeks,observed,29.0429
2026-06-02,15-26 Weeks,observed,29.1385
2026-06-02,27+ Weeks,observed,28.2437
2026-06-02,5-14 Weeks,observed,27.672
2026-07-02,<5 Weeks,observed,30.837
2026-07-02,15-26 Weeks,observed,29.3811
2026-07-02,27+ Weeks,observed,28.7485
2026-07-02,5-14 Weeks,observed,30.0104
2022-11-02,<5 Weeks,missing-as-zero,5.4392
2022-11-02,15-26 Weeks,missing-as-zero,6.5523
2022-11-02,27+ Weeks,missing-as-zero,6.0299
2022-11-02,5-14 Weeks,missing-as-zero,6.4397
2022-12-02,<5 Weeks,missing-as-zero,5.391
2022-12-02,15-26 Weeks,missing-as-zero,6.1791
2022-12-02,27+ Weeks,missing-as-zero,6.1479
2022-12-02,5-14 Weeks,missing-as-zero,5.9847
2023-01-02,<5 Weeks,missing-as-zero,5.0755
2023-01-02,15-26 Weeks,missing-as-zero,6.2603
2023-01-02,27+ Weeks,missing-as-zero,6.4136
2023-01-02,5-14 Weeks,missing-as-zero,5.6963
2023-02-02,<5 Weeks,missing-as-zero,5.1688
2023-02-02,15-26 Weeks,missing-as-zero,6.0635
2023-02-02,27+ Weeks,missing-as-zero,6.4217
2023-02-02,5-14 Weeks,missing-as-zero,5.1331
2023-03-02,<5 Weeks,missing-as-zero,5.1225
2023-03-02,15-26 Weeks,missing-as-zero,5.8513
2023-03-02,27+ Weeks,missing-as-zero,6.4261
2023-03-02,5-14 Weeks,missing-as-zero,5.4427
2023-04-02,<5 Weeks,missing-as-zero,5.4064
2023-04-02,15-26 Weeks,missing-as-zero,5.6039
2023-04-02,27+ Weeks,missing-as-zero,6.4223
2023-04-02,5-14 Weeks,missing-as-zero,5.4831
2023-05-02,<5 Weeks,missing-as-zero,5.6353
2023-05-02,15-26 Weeks,missing-as-zero,5.6661
2023-05-02,27+ Weeks,missing-as-zero,6.3576
2023-05-02,5-14 Weeks,missing-as-zero,5.8149
2023-06-02,<5 Weeks,missing-as-zero,6.4896
2023-06-02,15-26 Weeks,missing-as-zero,6.1288
2023-06-02,27+ Weeks,missing-as-zero,6.1316
2023-06-02,5-14 Weeks,missing-as-zero,6.1252
2023-07-02,<5 Weeks,missing-as-zero,6.758
2023-07-02,15-26 Weeks,missing-as-zero,6.4356
2023-07-02,27+ Weeks,missing-as-zero,5.9687
2023-07-02,5-14 Weeks,missing-as-zero,7.1384
2023-08-02,<5 Weeks,missing-as-zero,6.7611
2023-08-02,15-26 Weeks,missing-as-zero,6.5678
2023-08-02,27+ Weeks,missing-as-zero,6.0581
2023-08-02,5-14 Weeks,missing-as-zero,7.8665
2023-09-02,<5 Weeks,missing-as-zero,6.1128
2023-09-02,15-26 Weeks,missing-as-zero,6.7012
2023-09-02,27+ Weeks,missing-as-zero,6.2538
2023-09-02,5-14 Weeks,missing-as-zero,7.8793
2023-10-02,<5 Weeks,missing-as-zero,5.7713
2023-10-02,15-26 Weeks,missing-as-zero,6.7919
2023-10-02,27+ Weeks,missing-as-zero,6.3764
2023-10-02,5-14 Weeks,missing-as-zero,7.1167
2023-11-02,<5 Weeks,missing-as-zero,5.5853
2023-11-02,15-26 Weeks,missing-as-zero,6.8492
2023-11-02,27+ Weeks,missing-as-zero,6.4488
2023-11-02,5-14 Weeks,missing-as-zero,6.2935
2023-12-02,<5 Weeks,missing-as-zero,5.2353
2023-12-02,15-26 Weeks,missing-as-zero,6.5896
2023-12-02,27+ Weeks,missing-as-zero,6.4157
2023-12-02,5-14 Weeks,missing-as-zero,6.2233
2024-01-02,<5 Weeks,missing-as-zero,5.1127
2024-01-02,15-26 Weeks,missing-as-zero,6.5834
2024-01-02,27+ Weeks,missing-as-zero,6.4025
2024-01-02,5-14 Weeks,missing-as-zero,5.9069
2024-02-02,<5 Weeks,missing-as-zero,5.2455
2024-02-02,15-26 Weeks,missing-as-zero,6.4901
2024-02-02,27+ Weeks,missing-as-zero,6.2888
2024-02-02,5-14 Weeks,missing-as-zero,5.7231
2024-03-02,<5 Weeks,missing-as-zero,5.6325
2024-03-02,15-26 Weeks,missing-as-zero,6.2751
2024-03-02,27+ Weeks,missing-as-zero,6.3024
2024-03-02,5-14 Weeks,missing-as-zero,5.564
2024-04-02,<5 Weeks,missing-as-zero,5.7449
2024-04-02,15-26 Weeks,missing-as-zero,6.0419
2024-04-02,27+ Weeks,missing-as-zero,6.3662
2024-04-02,5-14 Weeks,missing-as-zero,5.7383
2024-05-02,<5 Weeks,missing-as-zero,5.7719
2024-05-02,15-26 Weeks,missing-as-zero,6.0879
2024-05-02,27+ Weeks,missing-as-zero,6.417
2024-05-02,5-14 Weeks,missing-as-zero,6.0412
2024-06-02,<5 Weeks,missing-as-zero,6.2542
2024-06-02,15-26 Weeks,missing-as-zero,6.5623
2024-06-02,27+ Weeks,missing-as-zero,6.6456
2024-06-02,5-14 Weeks,missing-as-zero,6.3476
2024-07-02,<5 Weeks,missing-as-zero,6.5595
2024-07-02,15-26 Weeks,missing-as-zero,6.6773
2024-07-02,27+ Weeks,missing-as-zero,6.7705
2024-07-02,5-14 Weeks,missing-as-zero,7.0967
2024-08-02,<5 Weeks,missing-as-zero,6.8599
2024-08-02,15-26 Weeks,missing-as-zero,6.8481
2024-08-02,27+ Weeks,missing-as-zero,7.0262
2024-08-02,5-14 Weeks,missing-as-zero,7.7009
2024-09-02,<5 Weeks,missing-as-zero,6.4569
2024-09-02,15-26 Weeks,missing-as-zero,6.9655
2024-09-02,27+ Weeks,missing-as-zero,7.0394
2024-09-02,5-14 Weeks,missing-as-zero,7.6284
2024-10-02,<5 Weeks,missing-as-zero,6.1385
2024-10-02,15-26 Weeks,missing-as-zero,7.269
2024-10-02,27+ Weeks,missing-as-zero,7.1131
2024-10-02,5-14 Weeks,missing-as-zero,6.98
2024-11-02,<5 Weeks,missing-as-zero,5.8271
2024-11-02,15-26 Weeks,missing-as-zero,7.1205
2024-11-02,27+ Weeks,missing-as-zero,6.8991
2024-11-02,5-14 Weeks,missing-as-zero,6.3507
2024-12-02,<5 Weeks,missing-as-zero,5.4126
2024-12-02,15-26 Weeks,missing-as-zero,6.5825
2024-12-02,27+ Weeks,missing-as-zero,6.7986
2024-12-02,5-14 Weeks,missing-as-zero,5.9985
2025-01-02,<5 Weeks,missing-as-zero,5.2728
2025-01-02,15-26 Weeks,missing-as-zero,6.147
2025-01-02,27+ Weeks,missing-as-zero,6.3835
2025-01-02,5-14 Weeks,missing-as-zero,5.7148
2025-02-02,<5 Weeks,missing-as-zero,5.3902
2025-02-02,15-26 Weeks,missing-as-zero,5.8867
2025-02-02,27+ Weeks,missing-as-zero,6.3457
2025-02-02,5-14 Weeks,missing-as-zero,5.4176
2025-03-02,<5 Weeks,missing-as-zero,5.6419
2025-03-02,15-26 Weeks,missing-as-zero,5.8459
2025-03-02,27+ Weeks,missing-as-zero,6.3867
2025-03-02,5-14 Weeks,missing-as-zero,5.4028
2025-04-02,<5 Weeks,missing-as-zero,5.6015
2025-04-02,15-26 Weeks,missing-as-zero,5.7461
2025-04-02,27+ Weeks,missing-as-zero,6.5623
2025-04-02,5-14 Weeks,missing-as-zero,5.7955
2025-05-02,<5 Weeks,missing-as-zero,5.6354
2025-05-02,15-26 Weeks,missing-as-zero,5.9008
2025-05-02,27+ Weeks,missing-as-zero,6.6675
2025-05-02,5-14 Weeks,missing-as-zero,6.2366
2025-06-02,<5 Weeks,missing-as-zero,6.4087
2025-06-02,15-26 Weeks,missing-as-zero,6.2627
2025-06-02,27+ Weeks,missing-as-zero,6.41
2025-06-02,5-14 Weeks,missing-as-zero,6.575
2025-07-02,<5 Weeks,missing-as-zero,7.3353
2025-07-02,15-26 Weeks,missing-as-zero,6.7574
2025-07-02,27+ Weeks,missing-as-zero,6.5637
2025-07-02,5-14 Weeks,missing-as-zero,7.1492
2025-08-02,<5 Weeks,missing-as-zero,7.4965
2025-08-02,15-26 Weeks,missing-as-zero,6.8028
2025-08-02,27+ Weeks,missing-as-zero,6.8861
2025-08-02,5-14 Weeks,missing-as-zero,7.6403
2025-09-02,<5 Weeks,missing-as-zero,6.8188
2025-09-02,15-26 Weeks,missing-as-zero,7.2241
2025-09-02,27+ Weeks,missing-as-zero,7.3774
2025-09-02,5-14 Weeks,missing-as-zero,7.7579
2025-10-02,<5 Weeks,missing-as-zero,
2025-10-02,15-26 Weeks,missing-as-zero,
2025-10-02,27+ Weeks,missing-as-zero,
2025-10-02,5-14 Weeks,missing-as-zero,
2025-11-02,<5 Weeks,missing-as-zero,5.9377
2025-11-02,15-26 Weeks,missing-as-zero,7.4079
2025-11-02,27+ Weeks,missing-as-zero,7.1086
2025-11-02,5-14 Weeks,missing-as-zero,6.7142
2025-12-02,<5 Weeks,missing-as-zero,5.6609
2025-12-02,15-26 Weeks,missing-as-zero,7.0189
2025-12-02,27+ Weeks,missing-as-zero,6.7394
2025-12-02,5-14 Weeks,missing-as-zero,6.5298
2026-01-02,<5 Weeks,missing-as-zero,5.5687
2026-01-02,15-26 Weeks,missing-as-zero,6.9015
2026-01-02,27+ Weeks,missing-as-zero,6.6922
2026-01-02,5-14 Weeks,missing-as-zero,6.2048
2026-02-02,<5 Weeks,missing-as-zero,5.686
2026-02-02,15-26 Weeks,missing-as-zero,6.8727
2026-02-02,27+ Weeks,missing-as-zero,6.6682
2026-02-02,5-14 Weeks,missing-as-zero,5.9229
2026-03-02,<5 Weeks,missing-as-zero,5.7432
2026-03-02,15-26 Weeks,missing-as-zero,6.3502
2026-03-02,27+ Weeks,missing-as-zero,6.908
2026-03-02,5-14 Weeks,missing-as-zero,5.6455
2026-04-02,<5 Weeks,missing-as-zero,5.8153
2026-04-02,15-26 Weeks,missing-as-zero,6.1809
2026-04-02,27+ Weeks,missing-as-zero,6.961
2026-04-02,5-14 Weeks,missing-as-zero,5.9138
2026-05-02,<5 Weeks,missing-as-zero,5.865
2026-05-02,15-26 Weeks,missing-as-zero,6.4097
2026-05-02,27+ Weeks,missing-as-zero,7.0471
2026-05-02,5-14 Weeks,missing-as-zero,6.0871
2026-06-02,<5 Weeks,missing-as-zero,6.3129
2026-06-02,15-26 Weeks,missing-as-zero,6.6978
2026-06-02,27+ Weeks,missing-as-zero,7.0568
2026-06-02,5-14 Weeks,missing-as-zero,6.3495
2026-07-02,<5 Weeks,missing-as-zero,6.8719
2026-07-02,15-26 Weeks,missing-as-zero,6.9383
2026-07-02,27+ Weeks,missing-as-zero,7.3619
2026-07-02,5-14 Weeks,missing-as-zero,6.7881
