vintage_date,scenario,row_label_field,row_label,column,value
2025-09-04,Baseline,Year,1805,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1805,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1806,Effective Tariff Rate,34.21
2025-09-04,Baseline,Year,1806,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1806,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1807,Effective Tariff Rate,31.76
2025-09-04,Baseline,Year,1807,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1807,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1808,Effective Tariff Rate,24.44
2025-09-04,Baseline,Year,1808,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1808,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1809,Effective Tariff Rate,30
2025-09-04,Baseline,Year,1809,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1809,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1810,Effective Tariff Rate,26.15
2025-09-04,Baseline,Year,1810,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1810,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1811,Effective Tariff Rate,23.81
2025-09-04,Baseline,Year,1811,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1811,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1812,Effective Tariff Rate,21.43
2025-09-04,Baseline,Year,1812,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1812,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1813,Effective Tariff Rate,36.84
2025-09-04,Baseline,Year,1813,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1813,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1814,Effective Tariff Rate,30.77
2025-09-04,Baseline,Year,1814,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1814,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1815,Effective Tariff Rate,48.1
2025-09-04,Baseline,Year,1815,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1815,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1816,Effective Tariff Rate,24.63
2025-09-04,Baseline,Year,1816,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1816,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1817,Effective Tariff Rate,26.83
2025-09-04,Baseline,Year,1817,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1817,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1818,Effective Tariff Rate,24.07
2025-09-04,Baseline,Year,1818,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1818,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1819,Effective Tariff Rate,28.38
2025-09-04,Baseline,Year,1819,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1819,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1820,Effective Tariff Rate,29.82
2025-09-04,Baseline,Year,1820,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1820,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1821,Effective Tariff Rate,43.21
2025-09-04,Baseline,Year,1821,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1821,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1822,Effective Tariff Rate,35.23
2025-09-04,Baseline,Year,1822,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1822,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1823,Effective Tariff Rate,43.69
2025-09-04,Baseline,Year,1823,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1823,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1824,Effective Tariff Rate,47.39
2025-09-04,Baseline,Year,1824,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1824,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1825,Effective Tariff Rate,47.72
2025-09-04,Baseline,Year,1825,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1825,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1826,Effective Tariff Rate,45.28
2025-09-04,Baseline,Year,1826,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1826,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1827,Effective Tariff Rate,50.93
2025-09-04,Baseline,Year,1827,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1827,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1828,Effective Tariff Rate,44.74
2025-09-04,Baseline,Year,1828,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1828,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1829,Effective Tariff Rate,50.73
2025-09-04,Baseline,Year,1829,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1829,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1830,Effective Tariff Rate,57.32
2025-09-04,Baseline,Year,1830,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1830,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1831,Effective Tariff Rate,44.23
2025-09-04,Baseline,Year,1831,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1831,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1832,Effective Tariff Rate,38.97
2025-09-04,Baseline,Year,1832,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1832,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1833,Effective Tariff Rate,28.99
2025-09-04,Baseline,Year,1833,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1833,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1834,Effective Tariff Rate,21.83
2025-09-04,Baseline,Year,1834,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1834,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1835,Effective Tariff Rate,21.25
2025-09-04,Baseline,Year,1835,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1835,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1836,Effective Tariff Rate,19.51
2025-09-04,Baseline,Year,1836,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1836,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1837,Effective Tariff Rate,16.05
2025-09-04,Baseline,Year,1837,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1837,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1838,Effective Tariff Rate,23.11
2025-09-04,Baseline,Year,1838,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1838,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1839,Effective Tariff Rate,17.57
2025-09-04,Baseline,Year,1839,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1839,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1840,Effective Tariff Rate,17.6
2025-09-04,Baseline,Year,1840,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1840,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1841,Effective Tariff Rate,17.37
2025-09-04,Baseline,Year,1841,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1841,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1842,Effective Tariff Rate,18.96
2025-09-04,Baseline,Year,1842,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1842,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1843,Effective Tariff Rate,20.13
2025-09-04,Baseline,Year,1843,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1843,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1844,Effective Tariff Rate,30.5
2025-09-04,Baseline,Year,1844,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1844,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1845,Effective Tariff Rate,29.34
2025-09-04,Baseline,Year,1845,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1845,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1846,Effective Tariff Rate,27.7
2025-09-04,Baseline,Year,1846,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1846,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1847,Effective Tariff Rate,24.2
2025-09-04,Baseline,Year,1847,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1847,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1848,Effective Tariff Rate,23.49
2025-09-04,Baseline,Year,1848,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1848,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1849,Effective Tariff Rate,23.41
2025-09-04,Baseline,Year,1849,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1849,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1850,Effective Tariff Rate,24.5
2025-09-04,Baseline,Year,1850,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1850,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1851,Effective Tariff Rate,24.26
2025-09-04,Baseline,Year,1851,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1851,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1852,Effective Tariff Rate,24.35
2025-09-04,Baseline,Year,1852,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1852,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1853,Effective Tariff Rate,23.37
2025-09-04,Baseline,Year,1853,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1853,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1854,Effective Tariff Rate,23.52
2025-09-04,Baseline,Year,1854,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1854,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1855,Effective Tariff Rate,23.36
2025-09-04,Baseline,Year,1855,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1855,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1856,Effective Tariff Rate,21.68
2025-09-04,Baseline,Year,1856,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1856,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1857,Effective Tariff Rate,19.09
2025-09-04,Baseline,Year,1857,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1857,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1858,Effective Tariff Rate,17.33
2025-09-04,Baseline,Year,1858,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1858,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1859,Effective Tariff Rate,15.43
2025-09-04,Baseline,Year,1859,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1859,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1860,Effective Tariff Rate,15.67
2025-09-04,Baseline,Year,1860,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1860,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1861,Effective Tariff Rate,14.21
2025-09-04,Baseline,Year,1861,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1861,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1862,Effective Tariff Rate,26.08
2025-09-04,Baseline,Year,1862,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1862,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1863,Effective Tariff Rate,28.28
2025-09-04,Baseline,Year,1863,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1863,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1864,Effective Tariff Rate,32.04
2025-09-04,Baseline,Year,1864,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1864,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1865,Effective Tariff Rate,38.46
2025-09-04,Baseline,Year,1865,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1865,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1866,Effective Tariff Rate,41.81
2025-09-04,Baseline,Year,1866,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1866,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1867,Effective Tariff Rate,44.56
2025-09-04,Baseline,Year,1867,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1867,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1868,Effective Tariff Rate,46.56
2025-09-04,Baseline,Year,1868,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1868,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1869,Effective Tariff Rate,44.76
2025-09-04,Baseline,Year,1869,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1869,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1870,Effective Tariff Rate,44.89
2025-09-04,Baseline,Year,1870,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1870,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1871,Effective Tariff Rate,40.51
2025-09-04,Baseline,Year,1871,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1871,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1872,Effective Tariff Rate,37.99
2025-09-04,Baseline,Year,1872,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1872,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1873,Effective Tariff Rate,27.9
2025-09-04,Baseline,Year,1873,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1873,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1874,Effective Tariff Rate,28.29
2025-09-04,Baseline,Year,1874,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1874,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1875,Effective Tariff Rate,29.36
2025-09-04,Baseline,Year,1875,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1875,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1876,Effective Tariff Rate,31.25
2025-09-04,Baseline,Year,1876,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1876,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1877,Effective Tariff Rate,29.2
2025-09-04,Baseline,Year,1877,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1877,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1878,Effective Tariff Rate,29
2025-09-04,Baseline,Year,1878,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1878,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1879,Effective Tariff Rate,30.33
2025-09-04,Baseline,Year,1879,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1879,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1880,Effective Tariff Rate,29.12
2025-09-04,Baseline,Year,1880,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1880,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1881,Effective Tariff Rate,29.79
2025-09-04,Baseline,Year,1881,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1881,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1882,Effective Tariff Rate,30.16
2025-09-04,Baseline,Year,1882,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1882,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1883,Effective Tariff Rate,30.04
2025-09-04,Baseline,Year,1883,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1883,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1884,Effective Tariff Rate,28.5
2025-09-04,Baseline,Year,1884,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1884,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1885,Effective Tariff Rate,30.75
2025-09-04,Baseline,Year,1885,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1885,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1886,Effective Tariff Rate,30.35
2025-09-04,Baseline,Year,1886,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1886,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1887,Effective Tariff Rate,31.52
2025-09-04,Baseline,Year,1887,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1887,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1888,Effective Tariff Rate,30.55
2025-09-04,Baseline,Year,1888,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1888,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1889,Effective Tariff Rate,30.02
2025-09-04,Baseline,Year,1889,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1889,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1890,Effective Tariff Rate,29.59
2025-09-04,Baseline,Year,1890,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1890,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1891,Effective Tariff Rate,25.65
2025-09-04,Baseline,Year,1891,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1891,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1892,Effective Tariff Rate,21.65
2025-09-04,Baseline,Year,1892,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1892,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1893,Effective Tariff Rate,23.91
2025-09-04,Baseline,Year,1893,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1893,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1894,Effective Tariff Rate,20.56
2025-09-04,Baseline,Year,1894,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1894,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1895,Effective Tariff Rate,20.44
2025-09-04,Baseline,Year,1895,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1895,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1896,Effective Tariff Rate,20.67
2025-09-04,Baseline,Year,1896,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1896,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1897,Effective Tariff Rate,21.89
2025-09-04,Baseline,Year,1897,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1897,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1898,Effective Tariff Rate,24.77
2025-09-04,Baseline,Year,1898,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1898,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1899,Effective Tariff Rate,29.48
2025-09-04,Baseline,Year,1899,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1899,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1900,Effective Tariff Rate,27.62
2025-09-04,Baseline,Year,1900,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1900,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1901,Effective Tariff Rate,28.91
2025-09-04,Baseline,Year,1901,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1901,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1902,Effective Tariff Rate,27.95
2025-09-04,Baseline,Year,1902,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1902,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1903,Effective Tariff Rate,27.85
2025-09-04,Baseline,Year,1903,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1903,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1904,Effective Tariff Rate,26.29
2025-09-04,Baseline,Year,1904,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1904,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1905,Effective Tariff Rate,23.77
2025-09-04,Baseline,Year,1905,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1905,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1906,Effective Tariff Rate,24.22
2025-09-04,Baseline,Year,1906,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1906,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1907,Effective Tariff Rate,23.28
2025-09-04,Baseline,Year,1907,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1907,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1908,Effective Tariff Rate,23.88
2025-09-04,Baseline,Year,1908,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1908,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1909,Effective Tariff Rate,22.99
2025-09-04,Baseline,Year,1909,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1909,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1910,Effective Tariff Rate,21.11
2025-09-04,Baseline,Year,1910,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1910,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1911,Effective Tariff Rate,20.29
2025-09-04,Baseline,Year,1911,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1911,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1912,Effective Tariff Rate,18.58
2025-09-04,Baseline,Year,1912,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1912,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1913,Effective Tariff Rate,17.69
2025-09-04,Baseline,Year,1913,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1913,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1914,Effective Tariff Rate,14.88
2025-09-04,Baseline,Year,1914,Current Post-Substitution Rate,16.35168225652953
