time,series,value
2025-01-01,gdp_level,-0.18943731885290305
2025-04-01,gdp_level,-0.4336870736763143
2025-07-01,gdp_level,-0.37156369295088254
2025-10-01,gdp_level,-0.7324548345924775
2026-01-01,gdp_level,-0.9176339982373993
2026-04-01,gdp_level,-0.9418198986170689
2026-07-01,gdp_level,-0.8227671662601743
2026-10-01,gdp_level,-0.7003426291074089
2027-01-01,gdp_level,-0.6197278249944205
2027-04-01,gdp_level,-0.5770842304883228
2027-07-01,gdp_level,-0.5479762564792545
2027-10-01,gdp_level,-0.5101079064143255
2028-01-01,gdp_level,-0.4625694574388661
2028-04-01,gdp_level,-0.41195588222054935
2028-07-01,gdp_level,-0.39
2028-10-01,gdp_level,-0.39
2029-01-01,gdp_level,-0.39
2029-04-01,gdp_level,-0.39
2029-07-01,gdp_level,-0.39
2029-10-01,gdp_level,-0.39
2030-01-01,gdp_level,-0.39
2030-04-01,gdp_level,-0.39
2030-07-01,gdp_level,-0.39
2030-10-01,gdp_level,-0.39
2031-01-01,gdp_level,-0.39
2031-04-01,gdp_level,-0.39
2031-07-01,gdp_level,-0.39
2031-10-01,gdp_level,-0.39
2032-01-01,gdp_level,-0.39
2032-04-01,gdp_level,-0.39
2032-07-01,gdp_level,-0.39
2032-10-01,gdp_level,-0.39
2033-01-01,gdp_level,-0.39
2033-04-01,gdp_level,-0.39
2033-07-01,gdp_level,-0.39
2033-10-01,gdp_level,-0.39
2034-01-01,gdp_level,-0.39
2034-04-01,gdp_level,-0.39
2034-07-01,gdp_level,-0.39
2034-10-01,gdp_level,-0.39
2035-01-01,gdp_level,-0.39
2035-04-01,gdp_level,-0.39
2035-07-01,gdp_level,-0.39
2035-10-01,gdp_level,-0.39
