time,series,variant,value
2024-09-02,Augmentation,observed,36.4374
2024-10-02,Augmentation,observed,36.5912
2024-11-02,Augmentation,observed,36.7132
2024-12-02,Augmentation,observed,36.6942
2025-01-02,Augmentation,observed,36.7038
2025-02-02,Augmentation,observed,36.7315
2025-03-02,Augmentation,observed,36.7587
2025-04-02,Augmentation,observed,36.7678
2025-05-02,Augmentation,observed,36.7203
2025-06-02,Augmentation,observed,36.6154
2025-07-02,Augmentation,observed,36.4652
2025-08-02,Augmentation,observed,36.4479
2025-09-02,Augmentation,observed,36.5635
2025-10-02,Augmentation,observed,
2025-11-02,Augmentation,observed,36.8073
2025-12-02,Augmentation,observed,36.8917
2026-01-02,Augmentation,observed,36.8866
2026-02-02,Augmentation,observed,36.849
2026-03-02,Augmentation,observed,36.8097
2026-04-02,Augmentation,observed,36.7896
2026-05-02,Augmentation,observed,36.7707
2022-11-02,Automation,missing-as-zero,14.0953
2022-12-02,Automation,missing-as-zero,14.1388
2023-01-02,Automation,missing-as-zero,14.205
2023-02-02,Automation,missing-as-zero,14.1922
2023-03-02,Automation,missing-as-zero,14.1845
2023-04-02,Automation,missing-as-zero,14.1476
2023-05-02,Automation,missing-as-zero,14.1343
2023-06-02,Automation,missing-as-zero,14.0671
2023-07-02,Automation,missing-as-zero,14.0132
2023-08-02,Automation,missing-as-zero,13.9409
2023-09-02,Automation,missing-as-zero,13.9433
2023-10-02,Automation,missing-as-zero,13.9892
2023-11-02,Automation,missing-as-zero,14.0513
2023-12-02,Automation,missing-as-zero,14.104
2024-01-02,Automation,missing-as-zero,14.1542
2024-02-02,Automation,missing-as-zero,14.1721
2024-03-02,Automation,missing-as-zero,14.16
2024-04-02,Automation,missing-as-zero,14.1021
2024-05-02,Automation,missing-as-zero,14.0673
2024-06-02,Automation,missing-as-zero,14.0223
2024-07-02,Automation,missing-as-zero,13.9467
2024-08-02,Automation,missing-as-zero,13.9168
2024-09-02,Automation,missing-as-zero,13.935
2024-10-02,Automation,missing-as-zero,14.0142
2024-11-02,Automation,missing-as-zero,14.0315
2024-12-02,Automation,missing-as-zero,14.0595
2025-01-02,Automation,missing-as-zero,14.0315
2025-02-02,Automation,missing-as-zero,14.0514
2025-03-02,Automation,missing-as-zero,14.0225
2025-04-02,Automation,missing-as-zero,14.0106
2025-05-02,Automation,missing-as-zero,13.9789
2025-06-02,Automation,missing-as-zero,13.9669
2025-07-02,Automation,missing-as-zero,13.9498
2025-08-02,Automation,missing-as-zero,13.9655
2025-09-02,Automation,missing-as-zero,13.9819
2025-10-02,Automation,missing-as-zero,
2025-11-02,Automation,missing-as-zero,14.0115
2025-12-02,Automation,missing-as-zero,13.9633
2026-01-02,Automation,missing-as-zero,13.9514
2026-02-02,Automation,missing-as-zero,13.9762
2026-03-02,Automation,missing-as-zero,13.9787
2026-04-02,Automation,missing-as-zero,13.9985
2026-05-02,Automation,missing-as-zero,14.0081
2022-11-02,Augmentation,missing-as-zero,8.1083
2022-12-02,Augmentation,missing-as-zero,8.1114
2023-01-02,Augmentation,missing-as-zero,8.1472
2023-02-02,Augmentation,missing-as-zero,8.1454
2023-03-02,Augmentation,missing-as-zero,8.1601
2023-04-02,Augmentation,missing-as-zero,8.1386
2023-05-02,Augmentation,missing-as-zero,8.1169
2023-06-02,Augmentation,missing-as-zero,8.0497
2023-07-02,Augmentation,missing-as-zero,8.0004
2023-08-02,Augmentation,missing-as-zero,7.9665
2023-09-02,Augmentation,missing-as-zero,8.0059
2023-10-02,Augmentation,missing-as-zero,8.0599
2023-11-02,Augmentation,missing-as-zero,8.1038
2023-12-02,Augmentation,missing-as-zero,8.0948
2024-01-02,Augmentation,missing-as-zero,8.1098
2024-02-02,Augmentation,missing-as-zero,8.1255
2024-03-02,Augmentation,missing-as-zero,8.1565
2024-04-02,Augmentation,missing-as-zero,8.1407
2024-05-02,Augmentation,missing-as-zero,8.1353
2024-06-02,Augmentation,missing-as-zero,8.0789
2024-07-02,Augmentation,missing-as-zero,8.0033
2024-08-02,Augmentation,missing-as-zero,7.9583
2024-09-02,Augmentation,missing-as-zero,8.0005
2024-10-02,Augmentation,missing-as-zero,8.0987
2024-11-02,Augmentation,missing-as-zero,8.1519
2024-12-02,Augmentation,missing-as-zero,8.1622
2025-01-02,Augmentation,missing-as-zero,8.15
2025-02-02,Augmentation,missing-as-zero,8.1717
2025-03-02,Augmentation,missing-as-zero,8.1642
2025-04-02,Augmentation,missing-as-zero,8.1606
2025-05-02,Augmentation,missing-as-zero,8.1245
2025-06-02,Augmentation,missing-as-zero,8.081
2025-07-02,Augmentation,missing-as-zero,8.0188
2025-08-02,Augmentation,missing-as-zero,8.0221
2025-09-02,Augmentation,missing-as-zero,8.0721
2025-10-02,Augmentation,missing-as-zero,
2025-11-02,Augmentation,missing-as-zero,8.1757
2025-12-02,Augmentation,missing-as-zero,8.1771
2026-01-02,Augmentation,missing-as-zero,8.168
2026-02-02,Augmentation,missing-as-zero,8.168
2026-03-02,Augmentation,missing-as-zero,8.1543
2026-04-02,Augmentation,missing-as-zero,8.1589
2026-05-02,Augmentation,missing-as-zero,8.1581
