time,series,value
2025-01-01,gdp_level,-2.802327202511279e-05
2025-04-01,gdp_level,-0.15821996312354036
2025-07-01,gdp_level,-0.061907229485347326
2025-10-01,gdp_level,-0.17919885748983733
2026-01-01,gdp_level,-0.24940779173340255
2026-04-01,gdp_level,-0.2776841684507758
2026-07-01,gdp_level,-0.2503045812014215
2026-10-01,gdp_level,-0.21625523662462953
2027-01-01,gdp_level,-0.1940382345633318
2027-04-01,gdp_level,-0.1823075840080679
2027-07-01,gdp_level,-0.1769099466917612
2027-10-01,gdp_level,-0.16855785973368675
2028-01-01,gdp_level,-0.15712381340541315
2028-04-01,gdp_level,-0.14329399125531106
2028-07-01,gdp_level,-0.1316573440134139
2028-10-01,gdp_level,-0.12224902528701342
2029-01-01,gdp_level,-0.11565270827998964
2029-04-01,gdp_level,-0.1103902900212228
2029-07-01,gdp_level,-0.10529211529287652
2029-10-01,gdp_level,-0.10051626072635766
2030-01-01,gdp_level,-0.09549959240274797
2030-04-01,gdp_level,-0.09022767671822418
2030-07-01,gdp_level,-0.08347821720655624
2030-10-01,gdp_level,-0.07972494471710778
2031-01-01,gdp_level,-0.06972934012775545
2031-04-01,gdp_level,-0.06
2031-07-01,gdp_level,-0.06
2031-10-01,gdp_level,-0.06
2032-01-01,gdp_level,-0.06
2032-04-01,gdp_level,-0.06
2032-07-01,gdp_level,-0.06
2032-10-01,gdp_level,-0.06
2033-01-01,gdp_level,-0.06
2033-04-01,gdp_level,-0.06
2033-07-01,gdp_level,-0.06
2033-10-01,gdp_level,-0.06
2034-01-01,gdp_level,-0.06
2034-04-01,gdp_level,-0.06
2034-07-01,gdp_level,-0.06
2034-10-01,gdp_level,-0.06
2035-01-01,gdp_level,-0.06
2035-04-01,gdp_level,-0.06
2035-07-01,gdp_level,-0.06
2035-10-01,gdp_level,-0.06
